RU-AST,"ПАО ""Мобильные ТелеСистемы""",79170000000-79170029999,79170800000-79170999999,79171700000-79171999999,79880600000-79880799999,79881700000-79881799999,79885900000-79885939999,79885950000-79886009999,79895600000-79895699999,79896800000-79896869999,79897900000-79897999999,79899600000-79899699999
RU-AST,"АО ""Компания ТрансТелеКом""",79580300000-79580309999
RU-AST,"ООО ""Глобал Телеком""",79583846000-79583847999
RU-AST,"ООО ""Газпром телеком""",79584351000-79584352999,79584572000-79584574499
RU-AST,"ООО ""Скартел""",79911171000-79911176999,79962740000-79962769999,79963050000-79963069999,79964690000-79964729999,79965040000-79965059999,79968350000-79968379999,79968900000-79968909999,79969120000-79969139999,79996000000-79996014999,79996450000-79996477999,79997239000-79997256999
RU-AST,"ПАО ""Ростелеком""",79917800000-79917805999
RU-BA,"ПАО ""Мобильные ТелеСистемы""",79011520000-79011529999,79014150000-79014169999,79014180000-79014189999,79014400000-79014429999,79014750000-79014769999,79014780000-79014789999,79018100000-79018199999,79019520000-79019529999,79027120000-79027129999,79047350000-79047399999,79083500000-79083599999,79170400000-79170499999,79173400000-79173899999,79174000000-79174999999,79177300000-79178099999,79191400000-79191599999,79196000000-79196199999,79509300000-79509449999,79585418650-79585418659,79861340000-79861344999,79867000000-79867099999,79869600000-79869799999,79870150000-79870599999,79870900000-79871099999,79871300000-79871499999,79872400000-79872599999,79874650000-79874999999,79875800000-79876299999,79899500000-79899599999
RU-BA,"ПАО ""Вымпел-Коммуникации""",79033100000-79033129999,79033500000-79033569999,79050000000-79050079999,79051800000-79051819999,79053070000-79053099999,79053500000-79053599999,79061000000-79061099999,79063700000-79063779999,79093450000-79093539999,79603800000-79603999999,79608000000-79608079999,79610380000-79610519999,79613490000-79613499999,79613550000-79613729999,79625190000-79625479999,79631300000-79631389999,79631400000-79631449999,79632350000-79632389999,79638900000-79639099999,79641680000-79641699999,79649500000-79649659999,79656400000-79656699999,79657190000-79657199999,79657460000-79657469999,79659200000-79659499999,79674500000-79674599999,79677300000-79677509999,79677880000-79677899999,79679720000-79679729999,79696100000-79696199999,79697450000-79697459999
RU-BA,"ПАО ""МегаФон""",79270800000-79270899999,79272300000-79272399999,79273000000-79273599999,79276350000-79276399999,79279200000-79279699999,79297500000-79297599999,79371500000-79371699999,79373000000-79373699999,79374700000-79375009999,79377800000-79377899999,79378300000-79378699999,79394000000-79394049999,79397630000-79397639999,79997360000-79997379999,79997410000-79997429999,79997570000-79997579999,79997603000-79997642999
RU-BA,"ООО ""Т2 Мобайл""",79512780000-79512789999,79963000000-79963029999
RU-BA,"ООО ""КватроПлюс""",79554000100-79554000599
RU-BA,"АО ""Компания ТрансТелеКом""",79580650000-79580659999
RU-BA,"ООО ""Газпром телеком""",79584399000-79584399999,79584522500-79584524999
RU-BA,"ООО ""Глобал Телеком""",79584465000-79584469999
RU-BA,"ООО ""Медиа-Маркет""",79588471000-79588471099
RU-BA,"ООО ""Скартел""",79911194000-79911195999,79959430000-79959499999,79961000000-79961089999,79962550000-79962569999,79962900000-79962949999,79964000000-79964049999,79965790000-79965829999,79968390000-79968449999,79968810000-79968839999,79991300000-79991349999,79996221000-79996239999
RU-BA,"ПАО ""Ростелеком""",79918251000-79918274999
RU-BEL,"ООО ""Т2 Мобайл""",79001700000-79001719999,79012136000-79012145999,79019900000-79019909999,79040800000-79040999999,79045300000-79045399999,79087800000-79087899999,79507100000-79507199999,79511300000-79511599999,79517600000-79517699999,79524200000-79524399999,79539970000-79539971999,79586450000-79586459999,79586600000-79586619999,79586800000-79586809999
RU-BEL,"ПАО ""Вымпел-Коммуникации""",79030240000-79030249999,79036420000-79036429999,79038840000-79038879999,79050400000-79050409999,79051700000-79051739999,79056700000-79056799999,79058780000-79058799999,79065650000-79065679999,79066000000-79066089999,79092000000-79092099999,79606200000-79606409999,79611630000-79611669999,79611700000-79611799999,79623000000-79623099999,79696300000-79696359999
RU-BEL,"ПАО ""Мобильные ТелеСистемы""",79100230000-79100239999,79100300000-79100309999,79102200000-79102299999,79103200000-79103299999,79103600000-79103699999,79107360000-79107379999,79107410000-79107419999,79107450000-79107459999,79155200000-79155299999,79155600000-79155799999,79192200000-79192299999,79192800000-79192899999,79194300000-79194399999,79585418340-79585418349,79803200000-79803299999,79803700000-79803949999,79805200000-79805299999
RU-BEL,"ПАО ""МегаФон""",79202000000-79202099999,79205500000-79205999999,79290000000-79290059999,79300840000-79300909999,79304370000-79304399999,79304500000-79304629999,79304630000-79304639999,79994070000-79994084999,79994210000-79994219999
RU-BEL,"ПАО ""Ростелеком""",79300600000-79300615999,79398360000-79398369999,79581850000-79581855999,79582841000-79582841499,79585665585-79585669584,79588603200-79588608499,79912100000-79912129999,79913150000-79913169999,79914050000-79914059999
RU-BEL,"ООО ""ВТБ Мобайл""",79339040000-79339049999
RU-BEL,"АО ""Компания ТрансТелеКом""",79580225000-79580229999
RU-BEL,"ООО ""Глобал Телеком""",79583844000-79583845999
RU-BEL,"ООО ""Газпром телеком""",79584592000-79584592999
RU-BEL,"ООО ""Сбербанк-Телеком""",79770290000-79770299999,79770670000-79770699999,79800690000-79800699999,79800830000-79800859999,79809370000-79809379999
RU-BEL,"ООО ""Новые мобильные коммуникации""",79770816000-79770816999
RU-BEL,"ООО ""МСН Телеком""",79933981000-79933981499
RU-BEL,"ООО ""Тинькофф Мобайл""",79951078000-79951079999,79951370000-79951389999,79952470000-79952483999,79953400000-79953409999,79953945000-79953949999,79954493000-79954499999,79955375000-79955379999,79956847000-79956849999
RU-BEL,"ООО ""Скартел""",79963070000-79963089999,79964730000-79964749999,79965060000-79965069999,79995184000-79995193999,79997000000-79997009999
RU-BRY,"ООО ""Т2 Мобайл""",79003550000-79003749999,79006900000-79006999999,79011315200-79011315299,79012922000-79012929999,79019910000-79019919999,79506900000-79506999999,79529600000-79529699999,79532700000-79532999999,79539930000-79539931999,79586460000-79586479999
RU-BRY,"ПАО ""Ростелеком""",79018090000-79018099999,79398370000-79398374999,79581856000-79581861999,79582841500-79582841999,79585669585-79585671584,79588608500-79588615499,79910977000-79910979999,79912130000-79912144999,79913170000-79913183499
RU-BRY,"ПАО ""Вымпел-Коммуникации""",79036440000-79036449999,79038180000-79038199999,79038680000-79038699999,79050540000-79050549999,79051000000-79051049999,79051740000-79051779999,79051880000-79051889999,79065000000-79065059999,79066950000-79066999999,79092400000-79092459999,79605460000-79605649999,79610000000-79610049999,79611000000-79611089999,79621300000-79621499999,79632100000-79632139999,79679700000-79679719999,79696380000-79696381999
RU-BRY,"ПАО ""Мобильные ТелеСистемы""",79100210000-79100219999,79100330000-79100359999,79102300000-79102399999,79102900000-79102999999,79103300000-79103399999,79107330000-79107359999,79107430000-79107439999,79155300000-79155399999,79158000000-79158099999,79191900000-79191999999,79192900000-79192999999,79585418350-79585418359,79802900000-79803199999,79803300000-79803399999
RU-BRY,"ПАО ""МегаФон""",79206000000-79206099999,79208300000-79208699999,79290210000-79290269999,79303780000-79303789999,79307200000-79307399999,79308200000-79308299999,79993765000-79993774999,79993833000-79993842999
RU-BRY,"АО ""Компания ТрансТелеКом""",79580368000-79580369999
RU-BRY,"ООО ""Глобал Телеком""",79583842000-79583843999
RU-BRY,"ООО ""Газпром телеком""",79584593000-79584593999
RU-BRY,"ООО ""Новые мобильные коммуникации""",79770824000-79770824999
RU-BRY,"ООО ""Сбербанк-Телеком""",79801040000-79801059999,79809410000-79809419999,79957230000-79957239999
RU-BRY,"ООО ""МСН Телеком""",79933996500-79933996999
RU-BRY,"ООО ""Тинькофф Мобайл""",79951048000-79951049999,79951390000-79951409999,79952485000-79952499999,79953920000-79953921999,79955355000-79955359999,79956043000-79956044999,79956946000-79956946999,79958946000-79958947999,79959065000-79959069999,79959680000-79959684999
RU-BRY,"ООО ""Скартел""",79964470000-79964499999,79964750000-79964779999,79965070000-79965079999,79992203000-79992211999,79996204000-79996214999,79997050000-79997059999
RU-BU,"ООО ""Т2 Мобайл""",79010135300-79010135499,79012120000-79012127999,79021600000-79021699999,79024500000-79024599999,79025300000-79025399999,79025620000-79025659999,79085900000-79085999999,79503800000-79503999999,79516200000-79516399999,79539916000-79539917999,79942600000-79942609999
RU-BU,"ПАО ""Мобильные ТелеСистемы""",79140500000-79140599999,79146300000-79146399999,79148300000-79148499999,79149800000-79149899999,79833300000-79833399999,79834200000-79834399999,79834500000-79834599999,79835300000-79835399999,79836300000-79836399999
RU-BU,"ПАО ""МегаФон""",79240100000-79240199999,79240267000-79240270999,79243500000-79243599999,79243900000-79243999999,79244500000-79244599999,79245500000-79245599999,79246500000-79246599999,79247500000-79247599999,79247700000-79247799999,79294700000-79294749999,79344710000-79344719999,79992725000-79992728999,79992753000-79992762999
RU-BU,"ООО ""Сбербанк-Телеком""",79383360000-79383369999,79921120000-79921139999,79955290000-79955299999
RU-BU,"ПАО ""Ростелеком""",79397923000-79397935999,79582858000-79582858499,79585130000-79585132999,79588471350-79588474949,79913689000-79913697999,79914265000-79914273499,79915409000-79915414999
RU-BU,"АО ""Компания ТрансТелеКом""",79580490000-79580490016,79580490323-79580490954,79580491423-79580491849,79580492537-79580493377,79580493482-79580493704,79580493878-79580494099,79580494781-79580494949,79580495501-79580496076,79580496078-79580496717,79580496976-79580498799,79580498811-79580499999
RU-BU,"ООО ""ТТК-Связь""",79580490017-79580490322,79580490955-79580491422,79580491850-79580492536,79580493378-79580493481,79580493705-79580493877,79580494100-79580494780,79580494950-79580495500,79580496077-79580496077,79580496718-79580496975,79580498800-79580498810
RU-BU,"ООО ""Глобал Телеком""",79583890000-79583891999
RU-BU,"ПАО ""Вымпел-Коммуникации""",79644000000-79644149999,79676200000-79676219999,79681480000-79681499999,79696396000-79696397999
RU-BU,"ООО ""Новые мобильные коммуникации""",79770820000-79770820999
RU-BU,"ООО ""Скартел""",79911147000-79911150999,79961090000-79961099999,79963500000-79963509999,79963590000-79963599999,79965830000-79965849999,79969350000-79969369999,79994800000-79994802999,79994848000-79994849999,79996030000-79996039999
RU-BU,"ООО ""МСН Телеком""",79933989000-79933989499
RU-BU,"ООО ""Тинькофф Мобайл""",79950873500-79950874999,79952405000-79952409999,79952837000-79952848999,79953068000-79953069999,79953360000-79953362999,79953555000-79953574999,79953848000-79953849999,79954986000-79954987999,79955397000-79955397999
RU-CE,"ООО ""Т2 Мобайл""",79001940000-79001949999,79002170000-79002187999,79539962000-79539963999,79952031000-79952031999
RU-CE,"ПАО ""Вымпел-Коммуникации""",79047260000-79047279999,79604400000-79604419999,79626540000-79626589999,79633950000-79633979999,79635800000-79635999999,79637000000-79637099999,79639800000-79639899999,79640600000-79640759999,79659500000-79659699999,79667200000-79667299999,79676900000-79676919999,79679430000-79679569999,79681750000-79681799999,79696700000-79696729999
RU-CE,"ПАО ""МегаФон""",79280000000-79280049999,79280150000-79280249999,79280850000-79280899999,79282690000-79282699999,79282900000-79282909999,79284750000-79284799999,79286400000-79286499999,79287350000-79287409999,79287440000-79287459999,79287490000-79287499999,79287800000-79287899999,79288850000-79288999999,79289400000-79289409999,79289420000-79289469999,79289480000-79289499999,79289520000-79289539999,79289950000-79289959999,79298870000-79298999999,79380000000-79380049999,79380150000-79380249999,79385990000-79386003999,79388049000-79388059999,79388060000-79388069999,79388890000-79389129999,79389890000-79389999999,79390990000-79391039999,79396220000-79396269999,79397620000-79397629999,79397680000-79397689999,79994003000-79994009999,79994237000-79994239999,79994340000-79994344999
RU-CE,"ООО ""Глобал Телеком""",79583862000-79583863999
RU-CE,"ООО ""Спринт""",79810005000-79810009999
RU-CE,"ПАО ""Мобильные ТелеСистемы""",79889000000-79889099999,79891700000-79891949999,79899000000-79899499999
RU-CE,"ООО ""Скартел""",79911185000-79911186999,79959500000-79959599999,79991270000-79991299999,79991420000-79991449999,79993800000-79993802999,79993980000-79993999999
RU-CE,"ПАО ""Ростелеком""",79917850000-79917851999
RU-CE,"ЗАО ""Вайнах Телеком""",79958000000-79958099999,79958100000-79958299999
RU-CHE,"ООО ""Т2 Мобайл""",79000200000-79000299999,79000600000-79000999999,79016050000-79016059999,79026000000-79026199999,79028600000-79028699999,79028900000-79028999999,79043000000-79043099999,79048000000-79048199999,79049300000-79049489999,79049700000-79049799999,79080400000-79080999999,79084920000-79084949999,79085700000-79085899999,79087000000-79087099999,79088100000-79088299999,79089330000-79089399999,79507200000-79507499999,79511100000-79511299999,79512300000-79512619999,79514300000-79514899999,79517700000-79518199999,79525000000-79525299999,79925000000-79925299999
RU-CHE,"ООО ""Антарес""",79007700000-79007899999
RU-CHE,"ОАО ""МТТ""",79011460000-79011464999,79012450000-79012459999,79019450000-79019469999,79584175000-79584179999,79587390000-79587419999,79587430000-79587449999,79587540000-79587559999,79587630000-79587639999,79912000000-79912009999,79918535000-79918539999,79944000000-79944004999
RU-CHE,"АО ""АПЕКС""",79011580000-79011589999,79012500000-79012539999,79019580000-79019589999
RU-CHE,"ПАО ""Ростелеком""",79020215000-79020289999,79398350000-79398359999,79581580000-79581629999,79582635000-79582694999,79582872500-79582872999,79588700000-79588717999,79588813000-79588819999,79918970000-79918984999,79919040000-79919079999,79925300000-79925300999
RU-CHE,"ПАО ""Вымпел-Коммуникации""",79030880000-79030919999,79058300000-79058399999,79068500000-79068549999,79068600000-79068729999,79068900000-79068949999,79068980000-79068999999,79090680000-79090999999,79097430000-79097499999,79615750000-79615799999,79617830000-79617979999,79624850000-79624899999,79630730000-79630979999,79631550000-79631569999,79632290000-79632299999,79634600000-79634799999,79642400000-79642499999,79658530000-79658599999,79678600000-79678699999,79681100000-79681229999,79681240000-79681299999,79682100000-79682109999
RU-CHE,"ПАО ""Мобильные ТелеСистемы""",79120762000-79120766999,79120810000-79120859999,79123000000-79123299999,79124000000-79124099999,79124700000-79124799999,79127700000-79127799999,79127900000-79128099999,79128900000-79128999999,79191100000-79191299999,79193000000-79193599999,79194000000-79194099999,79821000000-79821149999,79822700000-79823799999,79828900000-79828999999,79861384000-79861386999
RU-CHE,"ПАО ""МегаФон""",79220100000-79220199999,79222300000-79222399999,79226300000-79226399999,79226950000-79227599999,79229830000-79229889999,79292070000-79292079999,79292350000-79292399999,79292700000-79292749999,79320100000-79320199999,79320770000-79320792999,79322070000-79322079999,79322300000-79322399999,79323000000-79323099999,79326330000-79326364999,79326500000-79326509999,79326530000-79326549999,79992903000-79992937999,79993710000-79993729999
RU-CHE,"ООО ""ВТБ Мобайл""",79331075000-79331089999
RU-CHE,"ООО ""МиАТел""",79380871000-79380871999
RU-CHE,"АО ""Компания ТрансТелеКом""",79580620000-79580620031,79580624294-79580624527,79580629305-79580629515,79580631401-79580631791,79580633268-79580633407,79580635727-79580637153,79580637321-79580637650,79580637659-79580638202,79580638432-79580638956,79580639082-79580639182,79580639268-79580649999
RU-CHE,"ООО ""ТТК-Связь""",79580620032-79580624293,79580624528-79580629304,79580629516-79580631400,79580631792-79580633267,79580633408-79580635726,79580637154-79580637320,79580637651-79580637658,79580638203-79580638431,79580638957-79580639081,79580639183-79580639267
RU-CHE,"ООО ""Глобал Телеком""",79584430000-79584434999
RU-CHE,"ООО ""Газпром телеком""",79584567500-79584569999
RU-CHE,"ЗАО ""Интерсвязь-2""",79585790000-79585799999
RU-CHE,"ООО ""Новые мобильные коммуникации""",79770826000-79770826999
RU-CHE,"ООО ""Сбербанк-Телеком""",79800210000-79800249999,79809180000-79809209999,79957680000-79957699999
RU-CHE,"ООО ""МСН Телеком""",79933992500-79933992999
RU-CHE,"ООО ""Тинькофф Мобайл""",79951050000-79951059999,79951250000-79951259999,79953070000-79953079999,79953340000-79953354999,79953800000-79953819999,79954600000-79954765999,79955473000-79955479999,79956512000-79956524999,79956790000-79956809999,79959155000-79959159999,79959270000-79959277999
RU-CHE,"ООО ""Скартел""",79958500000-79958559999,79962280000-79962379999,79966900000-79966929999,79968230000-79968239999,79995700000-79995709999,79995810000-79995899999
RU-CHU,"ПАО ""Вымпел-Коммуникации""",79003350000-79003359999,79644800000-79644819999,79666000000-79666009999,79681400000-79681419999
RU-CHU,"ООО ""Т2 Мобайл""",79004450000-79004459999,79539979000-79539979099,79942900000-79942909999
RU-CHU,"ПАО ""Мобильные ТелеСистемы""",79140800000-79140829999,79145330000-79145379999
RU-CHU,"ПАО ""МегаФон""",79246650000-79246699999,79247850000-79247869999,79247890000-79247899999,79247950000-79247959999,79294970000-79294979999,79342005000-79342009999,79992729000-79992729999,79992740000-79992742999
RU-CHU,"ООО ""Глобал Телеком""",79583778000-79583779999
RU-CHU,"ПАО ""Ростелеком""",79918227000-79918228999
RU-CHU,"ООО ""Скартел""",79961390000-79961399999,79962720000-79962729999,79990900000-79990902999
